"TF"	"target"	"tissue"	"TF_EntrezID"	"TF_Ensembl_ID"	"target_EntrezID"	"Paper"
"SNHG7"	"MIR193B"	"lung"	84973	"ENSG00000233016"	574455	"She Kelin,Yan Hui,Huang Jun et al. miR-193b availability is antagonized by LncRNA-SNHG7 for FAIM2-induced tumour progression in non-small cell lung cancer.[J] .Cell Prolif., 2018, 51(1)."
"SOX2-OT"	"MIR122"	"glioblastoma stem cells"	347689	"NA"	406906	"Su Rui,Cao Shuo,Ma Jun et al. Knockdown of SOX2OT inhibits the malignant biological behaviors of glioblastoma stem cells via up-regulating the expression of miR-194-5p and miR-122.[J] .Mol. Cancer, 2017, 16(1): 172."
"SOX2-OT"	"MIR194-1"	"glioblastoma stem cells"	347689	"NA"	406969	"Su Rui,Cao Shuo,Ma Jun et al. Knockdown of SOX2OT inhibits the malignant biological behaviors of glioblastoma stem cells via up-regulating the expression of miR-194-5p and miR-122.[J] .Mol. Cancer, 2017, 16(1): 171."
"Pvt1"	"Mir497"	"lung"	19296	"ENSMUSG00000097039"	751537	"Guo Dong,Wang Yanli,Ren Kewei et al. Knockdown of LncRNA PVT1 inhibits tumorigenesis in non-small-cell lung cancer by regulating miR-497 expression.[J] .Exp. Cell Res., 2018, 362(1): 172-179."
"CASC2"	"MIR193A"	"gliomas"	255082	"ENSG00000177640"	406968	"Jiang Chunming,Shen Fang,Du Jianmin et al. Upregulation of CASC2 sensitized glioma to temozolomide cytotoxicity through autophagy inhibition by sponging miR-193a-5p and regulating mTOR expression.[J] .Biomed. Pharmacother., 2018, 97: 844-850."
"XIST"	"TYMS"	"advanced colorectal cancer"	7503	"ENSG00000229807"	7298	"Xiao Yang,Yurievich Usenko Alexander,Yosypovych Smorzhevskyi Valentyn. Long noncoding RNA XIST is a prognostic factor in colorectal cancer and inhibits 5-fluorouracil-induced cell cytotoxicity through promoting thymidylate synthase expression.[J] Oncotarg"
"SNHG12"	"MIR181A1"	"on-small cell lung cancer"	85028	"ENSG00000197989"	406995	"Wang Pei,Chen Dong,Ma Hongbing et al. LncRNA SNHG12 contributes to multidrug resistance through activating the MAPK/Slug pathway by sponging miR-181a in non-small cell lung cancer.[J] .Oncotarget, 2017, 8(48): 84086-84101."
"SNHG15"	"EZH2"	"pancreas"	285958	"ENSG00000232956"	2146	"Ma Zhonghua,Huang Hesuyuan,Wang Jirong et al. Long non-coding RNA SNHG15 inhibits P15 and KLF2 expression to promote pancreatic cancer proliferation through EZH2-mediated H3K27me3.[J] .Oncotarget, 2017, 8(48): 84153-84167."
"SNHG15"	"KLF2"	"pancreas"	285958	"ENSG00000232956"	10365	"Ma Zhonghua,Huang Hesuyuan,Wang Jirong et al. Long non-coding RNA SNHG15 inhibits P15 and KLF2 expression to promote pancreatic cancer proliferation through EZH2-mediated H3K27me3.[J] .Oncotarget, 2017, 8(48): 84153-84167."
"GHET1"	"KLF2"	"hepatocellular carcinoma"	102723099	"ENSG00000281189"	10365	"Jin Li,He Yangke,Tang Shijia et al. LncRNA GHET1 predicts poor prognosis in hepatocellular carcinoma and promotes cell proliferation by silencing KLF2.[J] .J. Cell. Physiol., 2018, 233(6): 4726-4734."
"DLX6-AS1"	"MIR203A"	"liver"	285987	"NA"	406986	"Zhang Lei,He Xiaowei,Jin Ting et al. Long non-coding RNA DLX6-AS1 aggravates hepatocellular carcinoma carcinogenesis by modulating miR-203a/MMP-2 pathway.[J] .Biomed. Pharmacother., 2017, 96: 884-891."
"NEAT1"	"MIR129-1"	"esophageal squamous cell carcinoma"	283131	"ENSG00000245532"	406917	"Li Yong,Chen Dong,Gao Xiang et al. LncRNA NEAT1 Regulates Cell Viability and Invasion in Esophageal Squamous Cell Carcinoma through the miR-129/CTBP2 Axis.[J] .Dis. Markers, 2017, 2017: 5314649."
"NEAT1"	"CALCR"	"cancer stem cells"	283131	"ENSG00000245532"	799	"Jiang Pan,Chen Aochang,Wu Xiaoyue et al. NEAT1 acts as an inducer of cancer stem cell-like phenotypes in NSCLC by inhibiting EGCG-upregulated CTR1.[J] .J. Cell. Physiol., 2018, 233(6): 4852-4863."
"CYTOR"	"BCL2"	"vascular endothelial cells"	112597	"ENSG00000222041"	596	"Teng Wei,Qiu Chunguang,He Zhaohui et al. Linc00152 suppresses apoptosis and promotes migration by sponging miR-4767 in vascular endothelial cells.[J] .Oncotarget, 2017, 8(49): 85014-85023."
"CYTOR"	"EGFR"	"vascular endothelial cells"	112597	"ENSG00000222041"	1956	"Teng Wei,Qiu Chunguang,He Zhaohui et al. Linc00152 suppresses apoptosis and promotes migration by sponging miR-4767 in vascular endothelial cells.[J] .Oncotarget, 2017, 8(49): 85014-85023."
"CYTOR"	"BCL2L12"	"vascular endothelial cells"	112597	"ENSG00000222041"	83596	"Teng Wei,Qiu Chunguang,He Zhaohui et al. Linc00152 suppresses apoptosis and promotes migration by sponging miR-4767 in vascular endothelial cells.[J] .Oncotarget, 2017, 8(49): 85014-85023."
"PVT1"	"miRNA-9"	"renal cell carcinoma"	5820	"ENSG00000249859"	0	"Yang Tao,Zhou Hui,Liu Peijun et al. lncRNA PVT1 and its splicing variant function as competing endogenous RNA to regulate clear cell renal cell carcinoma progression.[J] .Oncotarget, 2017, 8(49): 85353-85367."
"LINC00473"	"MIR195"	"histology Wilms tumour"	90632	"ENSG00000223414"	406971	"Zhu Shibo, et al. (2018). LINC00473 antagonizes the tumour suppressor miR-195 to mediate the pathogenesis of Wilms tumour via IKKa.[J] .Cell Prolif. 51(1)."
"MALAT1"	"MIR23B"	"stomach"	378938	"ENSG00000251562"	407011	"YiRen Hu,YingCong Yu,Sunwu You et al. Long noncoding RNA MALAT1 regulates autophagy associated chemoresistance via miR-23b-3p sequestration in gastric cancer.[J] .Mol. Cancer, 2017, 16(1): 174."
"HOXA11-AS"	"mir-124-3p"	"NA"	221883	"ENSG00000240990"	0	"Wang X-N,Zhang L-H,Cui X-D et al. lncRNA HOXA11-AS is involved in fracture healing through regulating mir-124-3p.[J] .Eur Rev Med Pharmacol Sci, 2017, 21(21): 4771-4776."
"LUCAT1"	"MIR200C"	"osteosarcoma"	100505994	"ENSG00000248323"	406985	"Han Zhe,Shi Liying. Long non-coding RNA LUCAT1 modulates methotrexate resistance in osteosarcoma via miR-200c/ABCB1 axis.[J] .Biochem. Biophys. Res. Commun., 2018, 495(1): 947-953."
"H19"	"MIR130B"	"blood"	283120	"ENSG00000130600"	406920	"Han Yong,Ma Jie,Wang Junping et al. Silencing of H19 inhibits the adipogenesis and inflammation response in ox-LDL-treated Raw264.7 cells by up-regulating miR-130b.[J] .Mol. Immunol., 2018, 93: 107-114."
"CDKN2B-AS1"	"ABCC1"	"oral squamous cell carcinoma"	100048912	"ENSG00000240498"	4363	"Zhang Dongya,Ding Liang,Li Yi et al. Midkine derived from cancer-associated fibroblasts promotes cisplatin-resistance via up-regulation of the expression of lncRNA ANRIL in tumour cells.[J] .Sci Rep, 2017, 7(1): 16231."
"CDKN2B-AS1"	"ABCC2"	"oral squamous cell carcinoma"	100048912	"ENSG00000240498"	1244	"Zhang Dongya,Ding Liang,Li Yi et al. Midkine derived from cancer-associated fibroblasts promotes cisplatin-resistance via up-regulation of the expression of lncRNA ANRIL in tumour cells.[J] .Sci Rep, 2017, 7(1): 16231."
"LINC00161"	"MIR21"	"hepatocellular carcinoma"	118421	"ENSG00000226935"	406991	"Sui Jidong,Yang Xuejun,Qi Wenjing et al. Long Non-Coding RNA Linc-USP16 Functions As a Tumour Suppressor in Hepatocellular Carcinoma by Regulating PTEN Expression.[J] .Cell. Physiol. Biochem., 2017, 44(3): 1188-1198."
"LINC00161"	"MIR590"	"hepatocellular carcinoma"	118421	"ENSG00000226935"	693175	"Sui Jidong,Yang Xuejun,Qi Wenjing et al. Long Non-Coding RNA Linc-USP16 Functions As a Tumour Suppressor in Hepatocellular Carcinoma by Regulating PTEN Expression.[J] .Cell. Physiol. Biochem., 2017, 44(3): 1188-1198."
"NNT-AS1"	"MIR363"	"hepatocellular carcinoma"	100652772	"NA"	574031	"Lu Ye-Bin,Jiang Qin,Yang Man-Yi et al. Long noncoding RNA NNT-AS1 promotes hepatocellular carcinoma progression and metastasis through miR-363/CDK6 axis.[J] .Oncotarget, 2017, 8(51): 88804-88814."
"ZFAS1"	"MIR484"	"colorectal cancer"	441951	"ENSG00000177410"	619553	"Xie Shuping,Ge Quanxing,Wang Xueyan et al. Long non-coding RNA ZFAS1 sponges miR-484 to promote cell proliferation and invasion in colorectal cancer.[J] .Cell Cycle, 2018, 17(2): 154-161."
"PTENP1"	"PTEN"	"bladder"	11191	"ENSG00000237984"	5728	"Yu Gan,Ou Zheng-Yue,Tao Qi-Ye et al. [Role of lncRNA PTENP1 in tumorigenesis and progression of bladder cancer and the molecular mechanism].[J] .Nan Fang Yi Ke Da Xue Xue Bao, 2017, 37(11): 1494-1500."
"NEAT1"	"MIR194-1"	"ovarian cancer"	283131	"ENSG00000245532"	406969	"An Jihong, et al. (2017). LncRNA NEAT1 contributes to paclitaxel resistance of ovarian cancer cells by regulating ZEB1 expression via miR-194.[J] .Onco Targets Ther 10: 5377-5390."
"HOTAIR"	"MIR613"	"Non-Small Cell Lung Cancer"	100124700	"ENSG00000228630"	693198	"Jiang Caiyu,Yang Yan,Yang Yang et al. LncRNA-HOTAIR affects tumorigenesis and metastasis of non-small cell lung cancer by up-regulating miR-613.[J] .Oncol. Res., 2017."
"H19"	"ABCB1"	"breast"	283120	"ENSG00000130600"	5243	"Zhu Qiong-Ni, et al. (2017). LncRNA H19 is a major mediator of doxorubicin chemoresistance in breast cancer cells through a cullin4A-MDR1 pathway.[J] .Oncotarget 8(54): 91990-92003."
"H19"	"ABCC4"	"breast"	283120	"ENSG00000130600"	10257	"Zhu Qiong-Ni, et al. (2017). LncRNA H19 is a major mediator of doxorubicin chemoresistance in breast cancer cells through a cullin4A-MDR1 pathway.[J] .Oncotarget 8(54): 91990-92003."
"CCAT1"	"MIR410"	"Colorectal"	100507056	"NA"	574434	"Li Bo,Shi Chong,Zhao Jingming et al. Long noncoding RNA CCAT1 functions as a ceRNA to antagonize the effect of miR-410 on the down-regulation of ITPKB in human HCT-116 and HCT-8 cells.[J] .Oncotarget, 2017, 8(54): 92855-92863."
"PVT1"	"ANGPTL4"	"NA"	5820	"ENSG00000249859"	51129	"Xu Yetao,Lian Yifan,Zhang Yuanyuan et al. The long non-coding RNA PVT1 represses ANGPTL4 transcription through binding with EZH2 in trophoblast cell.[J] .J. Cell. Mol. Med., 2018, 22(2): 1272-1282."
"Rpph1"	"Mir122"	"Breast"	85029	"ENSMUSG00000092837"	387231	"Zhang Yi, et al. (2017). Inhibition of breast cancer cell proliferation and tumorigenesis by long non-coding RNA down-regulation of miR-122 expression.[J] .Cancer Cell Int. 17: 109."
"TUG1"	"MIR145"	"cardiomyocytes"	55000	"ENSG00000253352"	406937	"Wu Zhongwei,Zhao Shengji,Li Chunfu et al. LncRNA TUG1 serves an important role in hypoxia-induced myocardial cell injury by regulating the miR-145-5p-Binp3 axis.[J] .Mol Med Rep, 2018, 17(2): 2422-2430."
"UCA1"	"MIR204"	"chondrocytes cell line"	652995	"ENSG00000214049"	406987	"Wang Guodong,Bu Xianmin,Zhang Yuanmin et al. LncRNA-UCA1 enhances MMP-13 expression by inhibiting miR-204-5p in human chondrocytes.[J] .Oncotarget, 2017, 8(53): 91281-91290."
"EGOT"	"CCND1"	"Gastric cancer"	100126791	"ENSG00000235947"	595	"Peng Wei,Wu Jianzhong,Fan Hong et al. LncRNA EGOT Promotes Tumorigenesis Via Hedgehog Pathway in Gastric Cancer.[J] .Pathol. Oncol. Res., 2017."
"AFAP1-AS1"	"AFAP1"	"lung cancer"	84740	"ENSG00000272620"	60312	"Peng Baoying,Liu Anfei,Yu Xuanwei et al. Silencing of lncRNA AFAP1-AS1 suppressed lung cancer development by regulatory mechanism in and .[J] .Oncotarget, 2017, 8(55): 93608-93623."
"AFAP1-AS1"	"KRT1"	"lung cancer"	84740	"ENSG00000272620"	3848	"Peng Baoying,Liu Anfei,Yu Xuanwei et al. Silencing of lncRNA AFAP1-AS1 suppressed lung cancer development by regulatory mechanism in and .[J] .Oncotarget, 2017, 8(55): 93608-93623."
"MALAT1"	"miR-101"	"lung cancer"	378938	"ENSG00000251562"	102464801	"Chen Wei,Zhao Wei,Zhang Li et al. MALAT1-miR-101-SOX9 feedback loop modulates the chemo-resistance of lung cancer cell to DDP via Wnt signaling pathway.[J] .Oncotarget, 2017, 8(55): 94317-94329."
"XIST"	"MIR138-1"	"Bladder cancer"	7503	"ENSG00000229807"	406929	"Hu Yangyang,Deng Chao,Zhang He et al. Long non-coding RNA XIST promotes cell growth and metastasis through regulating miR-139-5p mediated Wnt/ﬂ-catenin signaling pathway in bladder cancer.[J] .Oncotarget, 2017, 8(55): 94554-94568."
"H19"	"MIR29A"	"clear cell renal cell carcinoma"	283120	"ENSG00000130600"	407021	"He Haowei,Wang Nana,Yi Xiaoming et al. Long non-coding RNA H19 regulates E2F1 expression by competitively sponging endogenous miR-29a-3p in clear cell renal cell carcinoma.[J] .Cell Biosci, 2017, 7: 65."
"SPRY4-IT1"	"ESRRA"	"liver"	100642175	"NA"	2101	"Yu Guifang,Lin Jieheng,Liu Chengcheng et al. Long non-coding RNA SPRY4-IT1 promotes development of hepatic cellular carcinoma by interacting with ERRa and predicts poor prognosis.[J] .Sci Rep, 2017, 7(1): 17176."
"SNHG15"	"MIR211"	"breast cancer"	285958	"ENSG00000232956"	406993	"Kong Qingli,Qiu Min. Long noncoding RNA SNHG15 promotes human breast cancer proliferation, migration and invasion by sponging miR-211-3p.[J] .Biochem. Biophys. Res. Commun., 2018, 495(2): 1594-1600."
"Snhg1"	"miR-15b"	"neuroblastoma"	83673	"ENSMUSG00000108414"	406949	"Chen Yuan,Lian Ya-Jun,Ma Yun-Qing et al. LncRNA SNHG1 promotes a-synuclein aggregation and toxicity by targeting miR-15b-5p to activate SIAH1 in human neuroblastoma SH-SY5Y cells.[J] .Neurotoxicology, 2017."
"UCA1"	"CCND1"	"cholangiocarcinoma"	652995	"ENSG00000214049"	595	"Xu Yi,Yao Yue,Leng Kaiming et al. Long non-coding RNA UCA1 indicates an unfavorable prognosis and promotes tumorigenesis via regulating AKT/GSK-3ﬂ signaling pathway in cholangiocarcinoma.[J] .Oncotarget, 2017, 8(56): 96203-96214."
"HOTAIR"	"DNMT1"	"castration-resistant prostate cancer"	100124700	"ENSG00000228630"	1786	"Xiang SongTao,Zou PeiLiang,Tang Qing et al. HOTAIR-mediated reciprocal regulation of EZH2 and DNMT1 contribute to polyphyllin I-inhibited growth of castration-resistant prostate cancer cells in vitro and in vivo.[J] .Biochim. Biophys. Acta, 2018, 1862(3):"
"HOTAIR"	"EZH2"	"castration-resistant prostate cancer"	100124700	"ENSG00000228630"	2146	"Xiang SongTao,Zou PeiLiang,Tang Qing et al. HOTAIR-mediated reciprocal regulation of EZH2 and DNMT1 contribute to polyphyllin I-inhibited growth of castration-resistant prostate cancer cells in vitro and in vivo.[J] .Biochim. Biophys. Acta, 2018, 1862(3):"
"XIST"	"MIR130A"	"myocardial cell line"	7503	"ENSG00000229807"	406919	"Zhou Tao, et al. (2017). LncRNA XIST regulates myocardial infarction by targeting miR-130a-3p.[J] .J. Cell. Physiol."
"HOTAIR"	"CDKN1A"	"nasopharyngeal carcinoma"	100124700	"ENSG00000228630"	1026	"Ma D-D,Yuan L-L,Lin L-Q. LncRNA HOTAIR contributes to the tumorigenesis of nasopharyngeal carcinoma via up-regulating FASN.[J] .Eur Rev Med Pharmacol Sci, 2017, 21(22): 5143-5153."
"HOTAIR"	"FASN"	"nasopharyngeal carcinoma"	100124700	"ENSG00000228630"	2194	"Ma D-D,Yuan L-L,Lin L-Q. LncRNA HOTAIR contributes to the tumorigenesis of nasopharyngeal carcinoma via up-regulating FASN.[J] .Eur Rev Med Pharmacol Sci, 2017, 21(22): 5143-5152."
"HOTAIR"	"MMP9"	"nasopharyngeal carcinoma"	100124700	"ENSG00000228630"	4318	"Ma D-D,Yuan L-L,Lin L-Q. LncRNA HOTAIR contributes to the tumorigenesis of nasopharyngeal carcinoma via up-regulating FASN.[J] .Eur Rev Med Pharmacol Sci, 2017, 21(22): 5143-5153."
"C10orf143"	"CASP3"	"colorectal cancer"	387723	"ENSG00000237489"	836	"Sun Zhen-Qiang,Chen Chen,Zhou Quan-Bo et al. Long non-coding RNA LINC00959 predicts colorectal cancer patient prognosis and inhibits tumor progression.[J] .Oncotarget, 2017, 8(57): 97052-97060."
"C10orf143"	"CDH1"	"colorectal cancer"	387723	"ENSG00000237489"	999	"Sun Zhen-Qiang,Chen Chen,Zhou Quan-Bo et al. Long non-coding RNA LINC00959 predicts colorectal cancer patient prognosis and inhibits tumor progression.[J] .Oncotarget, 2017, 8(57): 97052-97060."
"C10orf143"	"CDH2"	"colorectal cancer"	387723	"ENSG00000237489"	1000	"Sun Zhen-Qiang,Chen Chen,Zhou Quan-Bo et al. Long non-coding RNA LINC00959 predicts colorectal cancer patient prognosis and inhibits tumor progression.[J] .Oncotarget, 2017, 8(57): 97052-97060."
"C10orf143"	"VIM"	"colorectal cancer"	387723	"ENSG00000237489"	7431	"Sun Zhen-Qiang,Chen Chen,Zhou Quan-Bo et al. Long non-coding RNA LINC00959 predicts colorectal cancer patient prognosis and inhibits tumor progression.[J] .Oncotarget, 2017, 8(57): 97052-97060."
"MT1DP"	"MT1F"	"stomach"	326343	"NA"	4494	"Lin Zhenghua,Lai Sanchuan,He Xingkang et al. Decreased long non-coding RNA MTM contributes to gastric cancer cell migration and invasion via modulating MT1F.[J] .Oncotarget, 2017, 8(57): 97371-97383."
"MIAT"	"KMT2A"	"non-small cell lung cancer"	440823	"ENSG00000225783"	4297	"Lai I-Lu,Yang Chin-An,Lin Pei-Chin et al. Long noncoding RNA MIAT promotes non-small cell lung cancer proliferation and metastasis through MMP9 activation.[J] .Oncotarget, 2017, 8(58): 98148-98162."
"CCAT1"	"MIR212"	"Multiple myeloma"	100507056	"NA"	406994	"Chen Li,Hu Ning,Wang Chao et al. Long non-coding RNA CCAT1 promotes multiple myeloma progression by acting as a molecular sponge of miR-181a-5p to modulate HOXA1 expression.[J] .Cell Cycle, 2018, 17(3): 319-329."
"SNHG12"	"NOTCH2"	"osteosarcoma"	85028	"ENSG00000197989"	4853	"Zhou Sheng, et al. (2018). LncRNA SNHG12 promotes tumorigenesis and metastasis in osteosarcoma by upregulating Notch2 by sponging miR-195-5p.[J] .Biochem. Biophys. Res. Commun., 495(2): 1822-1832."
"CCAT1"	"MIR219A1"	"Gastric cancer"	100507056	"NA"	407002	"Li Yanfeng,Zhu Guanyu,Ma Yan et al. LncRNA CCAT1 contributes to the growth and invasion of gastric cancer via targeting miR-219-1.[J] .J. Cell. Biochem., 2017."
"Gas5"	"Mafa"	"primary isolated islets"	14455	"ENSMUSG00000053332"	378435	"Jin Feiyan,Wang Ning,Zhu Yanan et al. Downregulation of Long Noncoding RNA Gas5 Affects Cell Cycle and Insulin Secretion in Mouse Pancreatic ﬂ Cells.[J] .Cell. Physiol. Biochem., 2017, 43(5): 2062-2073."
"Gas5"	"Pdx1"	"primary isolated islets"	14455	"ENSMUSG00000053332"	18609	"Jin Feiyan,Wang Ning,Zhu Yanan et al. Downregulation of Long Noncoding RNA Gas5 Affects Cell Cycle and Insulin Secretion in Mouse Pancreatic ﬂ Cells.[J] .Cell. Physiol. Biochem., 2017, 43(5): 2062-2073."
"Meg3"	"miR-21"	"NA"	17263	"ENSMUSG00000021268"	406991	"Yan Honglin,Rao Jie,Yuan Jingping et al. Long non-coding RNA MEG3 functions as a competing endogenous RNA to regulate ischemic neuronal death by targeting miR-21/PDCD4 signaling pathway.[J] .Cell Death Dis, 2017, 8(12): 3211."
"PDIA3P1"	"MIR185"	"oral squamous cell carcinoma"	171423	"NA"	406961	"Sun Cheng-Cao,Zhang Ling,Li Guang et al. The lncRNA PDIA3P Interacts with miR-185-5p to Modulate Oral Squamous Cell Carcinoma Progression by Targeting Cyclin D2.[J] .Mol Ther Nucleic Acids, 2017, 9: 100-110."
"LUCAT1"	"DNMT1"	"esophageal squamous cell carcinoma"	100505994	"ENSG00000248323"	1786	"Yoon Jung-Ho,You Bo-Hyun,Park Chan Hyuk et al. The long noncoding RNA LUCAT1 promotes tumorigenesis by controlling ubiquitination and stability of DNA methyltransferase 1 in esophageal squamous cell carcinoma.[J] .Cancer Lett., 2018, 417: 47-57."
"OIP5-AS1"	"MIR448"	"lung adenocarcinoma"	729082	"ENSG00000247556"	554212	"Deng Jun,Deng Huan,Liu Chunfeng et al. Long non-coding RNA OIP5-AS1 functions as an oncogene in lung adenocarcinoma through targeting miR-448/Bcl-2.[J] .Biomed. Pharmacother., 2018, 98: 102-110."
"Kcnq1ot1"	"Mir21a"	"NA"	63830	"ENSMUSG00000101609"	387140	"Gao Xuren,Ge Jian,Li Weiyi et al. LncRNA KCNQ1OT1 ameliorates particle-induced osteolysis through inducing macrophage polarization by inhibiting miR-21a-5p.[J] .Biol. Chem., 2018, 399(4): 375-386."
"H19"	"MIR138-1"	"Bone marrow mesenchymal stem cells"	283120	"ENSG00000130600"	406929	"Wu Jiajing,Zhao Jing,Sun Lian et al. Long non-coding RNA H19 mediates mechanical tension-induced osteogenesis of bone marrow mesenchymal stem cells via FAK by sponging miR-138.[J] .Bone, 2018, 108: 62-70."
"PVT1"	"MCL1"	"kidney"	5820	"ENSG00000249859"	4170	"Wu Qingjian,Yang Fan,Yang Zhenxing et al. Long noncoding RNA PVT1 inhibits renal cancer cell apoptosis by up-regulating Mcl-1.[J] .Oncotarget, 2017, 8(60): 101865-101875."
"TUG1"	"BAX"	"lung adenocarcinoma"	55000	"ENSG00000253352"	581	"Liu Huan,Zhou Guizhi,Fu Xin et al. Long noncoding RNA TUG1 is a diagnostic factor in lung adenocarcinoma and suppresses apoptosis via epigenetic silencing of BAX.[J] .Oncotarget, 2017, 8(60): 101899-101910."
"LINC00364"	"STAT3"	"liver"	100874145	"ENSG00000230040"	6774	"Tang Wei-Guo,Hu Bo,Sun Hai-Xiang et al. Long non-coding RNA00364 represses hepatocellular carcinoma cell proliferation via modulating p-STAT3-IFIT2 signaling axis.[J] .Oncotarget, 2017, 8(60): 102006-102019."
"MALAT1"	"CD36"	"macrophages"	378938	"ENSG00000251562"	948	"Huangfu Ning,Xu Zhenyu,Zheng Wenyuan et al. LncRNA MALAT1 regulates oxLDL-induced CD36 expression via activating ﬂ-catenin.[J] .Biochem. Biophys. Res. Commun., 2018, 495(3): 2111-2117."
"Tsix"	"miR-30b"	"Osteoblast"	22097	"ENSMUSG00000085715"	4070299	"Bu Yanmin, et al. (2017). LncRNA TSIX promotes osteoblast apoptosis in particle-induced osteolysis by down-regulating miR-30a-5p.[J] .Connect. Tissue Res."
"Tsix"	"Runx2"	"Osteoblast"	22097	"ENSMUSG00000085715"	12393	"Bu Yanmin, et al. (2017). LncRNA TSIX promotes osteoblast apoptosis in particle-induced osteolysis by down-regulating miR-30a-5p.[J] .Connect. Tissue Res."
