source	target	TF_EntrezID	TF_Ensembl_ID	target_EntrezID	Paper
HDAC1	PARK7	NA	NA	NA	NA
HDAC1	ENO1	NA	NA	NA	NA
HDAC1	H6PD	NA	NA	NA	NA
HDAC1	PGD	NA	NA	NA	NA
HDAC1	SRM	NA	NA	NA	NA
HDAC1	SDHB	NA	NA	NA	NA
HDAC1	ALDH4A1	NA	NA	NA	NA
HDAC1	AKR7A2	NA	NA	NA	NA
HDAC1	CAPZB	NA	NA	NA	NA
HDAC1	HNRNPR	NA	NA	NA	NA
HDAC1	RPL11	NA	NA	NA	NA
HDAC1	SFN	NA	NA	NA	NA
HDAC1	NUDC	NA	NA	NA	NA
HDAC1	EIF3I	NA	NA	NA	NA
HDAC1	AK2	NA	NA	NA	NA
HDAC1	SFPQ	NA	NA	NA	NA
HDAC1	CAP1	NA	NA	NA	NA
HDAC1	RPS8	NA	NA	NA	NA
HDAC1	PRDX1	NA	NA	NA	NA
HDAC1	AKR1A1	NA	NA	NA	NA
HDAC1	SCP2	NA	NA	NA	NA
HDAC1	CPT2	NA	NA	NA	NA
HDAC1	AK4	NA	NA	NA	NA
HDAC1	SERBP1	NA	NA	NA	NA
HDAC1	CRYZ	NA	NA	NA	NA
HDAC1	AGL	NA	NA	NA	NA
HDAC1	CSDE1	NA	NA	NA	NA
HDAC1	SEC22B	NA	NA	NA	NA
HDAC1	FMO5	NA	NA	NA	NA
HDAC1	PSMB4	NA	NA	NA	NA
HDAC1	S100A11	NA	NA	NA	NA
HDAC1	S100A6	NA	NA	NA	NA
HDAC1	TPM3	NA	NA	NA	NA
HDAC1	LMNA	NA	NA	NA	NA
HDAC1	CCT3	NA	NA	NA	NA
HDAC1	HDGF	NA	NA	NA	NA
HDAC1	APOA2	NA	NA	NA	NA
HDAC1	PRDX6	NA	NA	NA	NA
HDAC1	HNRNPU	NA	NA	NA	NA
HDAC1	SCCPDH	NA	NA	NA	NA
HDAC1	TPT1	NA	NA	NA	NA
HDAC1	LCP1	NA	NA	NA	NA
HDAC1	UCHL3	NA	NA	NA	NA
HDAC1	LMO7	NA	NA	NA	NA
HDAC1	ALDH5A1	NA	NA	NA	NA
HDAC1	TUBB	NA	NA	NA	NA
HDAC1	RPS18	NA	NA	NA	NA
HDAC1	SRSF3	NA	NA	NA	NA
HDAC1	HSP90AB1	NA	NA	NA	NA
HDAC1	EZR	NA	NA	NA	NA
HDAC1	ACAT2	NA	NA	NA	NA
HDAC1	TCP1	NA	NA	NA	NA
HDAC1	PLIN2	NA	NA	NA	NA
HDAC1	VCP	NA	NA	NA	NA
HDAC1	GRHPR	NA	NA	NA	NA
HDAC1	HNRNPK	NA	NA	NA	NA
HDAC1	ERP44	NA	NA	NA	NA
HDAC1	RAD23B	NA	NA	NA	NA
HDAC1	RAB14	NA	NA	NA	NA
HDAC1	GSN	NA	NA	NA	NA
HDAC1	STOM	NA	NA	NA	NA
HDAC1	HSPA5	NA	NA	NA	NA
HDAC1	AK1	NA	NA	NA	NA
HDAC1	TALDO1	NA	NA	NA	NA
HDAC1	RPLP2	NA	NA	NA	NA
HDAC1	CTSD	NA	NA	NA	NA
HDAC1	TPP1	NA	NA	NA	NA
HDAC1	RPL27A	NA	NA	NA	NA
HDAC1	LDHA	NA	NA	NA	NA
HDAC1	CAT	NA	NA	NA	NA
HDAC1	HSD17B12	NA	NA	NA	NA
HDAC1	AHNAK	NA	NA	NA	NA
HDAC1	PRDX5	NA	NA	NA	NA
HDAC1	PC	NA	NA	NA	NA
HDAC1	NDUFV1	NA	NA	NA	NA
HDAC1	CPT1A	NA	NA	NA	NA
HDAC1	CTTN	NA	NA	NA	NA
HDAC1	RPS3	NA	NA	NA	NA
HDAC1	ACAT1	NA	NA	NA	NA
HDAC1	APOA1	NA	NA	NA	NA
HDAC1	RPS25	NA	NA	NA	NA
HDAC1	HYOU1	NA	NA	NA	NA
HDAC1	HSPA8	NA	NA	NA	NA
HDAC1	IVD	NA	NA	NA	NA
HDAC1	B2M	NA	NA	NA	NA
HDAC1	TPM1	NA	NA	NA	NA
HDAC1	CLPX	NA	NA	NA	NA
HDAC1	RPL4	NA	NA	NA	NA
HDAC1	ANP32A	NA	NA	NA	NA
HDAC1	PKM	NA	NA	NA	NA
HDAC1	ANPEP	NA	NA	NA	NA
HDAC1	IDH2	NA	NA	NA	NA
HDAC1	GDI2	NA	NA	NA	NA
HDAC1	NUDT5	NA	NA	NA	NA
HDAC1	ITGB1	NA	NA	NA	NA
HDAC1	HNRNPF	NA	NA	NA	NA
HDAC1	HNRNPH3	NA	NA	NA	NA
HDAC1	PBLD	NA	NA	NA	NA
HDAC1	PSAP	NA	NA	NA	NA
HDAC1	VCL	NA	NA	NA	NA
HDAC1	ANXA11	NA	NA	NA	NA
HDAC1	GOT1	NA	NA	NA	NA
HDAC1	ACTR1A	NA	NA	NA	NA
HDAC1	GSTO1	NA	NA	NA	NA
HDAC1	EIF3A	NA	NA	NA	NA
HDAC1	PRDX3	NA	NA	NA	NA
HDAC1	SNRPD3	NA	NA	NA	NA
HDAC1	NIPSNAP1	NA	NA	NA	NA
HDAC1	MYH9	NA	NA	NA	NA
HDAC1	LGALS1	NA	NA	NA	NA
HDAC1	ACO2	NA	NA	NA	NA
HDAC1	TYMP	NA	NA	NA	NA
HDAC1	SGTA	NA	NA	NA	NA
HDAC1	PLIN3	NA	NA	NA	NA
HDAC1	KHSRP	NA	NA	NA	NA
HDAC1	C3	NA	NA	NA	NA
HDAC1	HNRNPM	NA	NA	NA	NA
HDAC1	CDC37	NA	NA	NA	NA
HDAC1	CALR	NA	NA	NA	NA
HDAC1	TPM4	NA	NA	NA	NA
HDAC1	PGLS	NA	NA	NA	NA
HDAC1	PEPD	NA	NA	NA	NA
HDAC1	GPI	NA	NA	NA	NA
HDAC1	ACTN4	NA	NA	NA	NA
HDAC1	ECH1	NA	NA	NA	NA
HDAC1	RPS16	NA	NA	NA	NA
HDAC1	BLVRB	NA	NA	NA	NA
HDAC1	APOE	NA	NA	NA	NA
HDAC1	NAPA	NA	NA	NA	NA
HDAC1	NUCB1	NA	NA	NA	NA
HDAC1	FTL	NA	NA	NA	NA
HDAC1	RPL13A	NA	NA	NA	NA
HDAC1	RPS11	NA	NA	NA	NA
HDAC1	ETFB	NA	NA	NA	NA
HDAC1	PPP2R1A	NA	NA	NA	NA
HDAC1	RPS9	NA	NA	NA	NA
HDAC1	SLC27A5	NA	NA	NA	NA
HDAC1	RPL17	NA	NA	NA	NA
HDAC1	ACAA2	NA	NA	NA	NA
HDAC1	YWHAQ	NA	NA	NA	NA
HDAC1	PDIA6	NA	NA	NA	NA
HDAC1	DDX1	NA	NA	NA	NA
HDAC1	RAB10	NA	NA	NA	NA
HDAC1	HADHB	NA	NA	NA	NA
HDAC1	HADHA	NA	NA	NA	NA
HDAC1	LRPPRC	NA	NA	NA	NA
HDAC1	SPTBN1	NA	NA	NA	NA
HDAC1	UGP2	NA	NA	NA	NA
HDAC1	ACTR2	NA	NA	NA	NA
HDAC1	GFPT1	NA	NA	NA	NA
HDAC1	ANXA4	NA	NA	NA	NA
HDAC1	CCT7	NA	NA	NA	NA
HDAC1	SUCLG1	NA	NA	NA	NA
HDAC1	CAPG	NA	NA	NA	NA
HDAC1	RPL31	NA	NA	NA	NA
HDAC1	HIBCH	NA	NA	NA	NA
HDAC1	IDH1	NA	NA	NA	NA
HDAC1	LRRFIP1	NA	NA	NA	NA
HDAC1	HDLBP	NA	NA	NA	NA
HDAC1	COX5A	NA	NA	NA	NA
HDAC1	PSMA4	NA	NA	NA	NA
HDAC1	TXNDC17	NA	NA	NA	NA
HDAC1	VTN	NA	NA	NA	NA
HDAC1	PSMD11	NA	NA	NA	NA
HDAC1	RPL19	NA	NA	NA	NA
HDAC1	NME1-NME2	NA	NA	NA	NA
HDAC1	EIF4A3	NA	NA	NA	NA
HDAC1	DCXR	NA	NA	NA	NA
HDAC1	PPA1	NA	NA	NA	NA
HDAC1	GLUD1	NA	NA	NA	NA
HDAC1	ACADSB	NA	NA	NA	NA
HDAC1	MDH1	NA	NA	NA	NA
HDAC1	ACTR3	NA	NA	NA	NA
HDAC1	PSMD1	NA	NA	NA	NA
HDAC1	NCL	NA	NA	NA	NA
HDAC1	PFKL	NA	NA	NA	NA
HDAC1	LSS	NA	NA	NA	NA
HDAC1	RPS12	NA	NA	NA	NA
HDAC1	DNAJB1	NA	NA	NA	NA
HDAC1	USP14	NA	NA	NA	NA
HDAC1	CYB5A	NA	NA	NA	NA
HDAC1	CNDP2	NA	NA	NA	NA
HDAC1	PPIA	NA	NA	NA	NA
HDAC1	TJP2	NA	NA	NA	NA
HDAC1	TXN	NA	NA	NA	NA
HDAC1	PTGR1	NA	NA	NA	NA
HDAC1	HSDL2	NA	NA	NA	NA
HDAC1	SPTAN1	NA	NA	NA	NA
HDAC1	PMPCA	NA	NA	NA	NA
HDAC1	DSTN	NA	NA	NA	NA
HDAC1	APMAP	NA	NA	NA	NA
HDAC1	AHCY	NA	NA	NA	NA
HDAC1	RPN2	NA	NA	NA	NA
HDAC1	FKBP4	NA	NA	NA	NA
HDAC1	GAPDH	NA	NA	NA	NA
HDAC1	TPI1	NA	NA	NA	NA
HDAC1	LRP1	NA	NA	NA	NA
HDAC1	PEBP1	NA	NA	NA	NA
HDAC1	RAN	NA	NA	NA	NA
HDAC1	SLC25A6	NA	NA	NA	NA
HDAC1	HMGCS1	NA	NA	NA	NA
HDAC1	VDAC1	NA	NA	NA	NA
HDAC1	HSPA9	NA	NA	NA	NA
HDAC1	NPM1	NA	NA	NA	NA
HDAC1	CANX	NA	NA	NA	NA
HDAC1	RPL32	NA	NA	NA	NA
HDAC1	GPX1	NA	NA	NA	NA
HDAC1	EIF4G1	NA	NA	NA	NA
HDAC1	BDH1	NA	NA	NA	NA
HDAC1	LRRC47	NA	NA	NA	NA
HDAC1	CMPK1	NA	NA	NA	NA
HDAC1	RPL5	NA	NA	NA	NA
HDAC1	PSMA5	NA	NA	NA	NA
HDAC1	PARP1	NA	NA	NA	NA
HDAC1	FH	NA	NA	NA	NA
HDAC1	PAICS	NA	NA	NA	NA
HDAC1	HNRNPDL	NA	NA	NA	NA
HDAC1	GOT2	NA	NA	NA	NA
HDAC1	SLC25A1	NA	NA	NA	NA
HDAC1	XRCC6	NA	NA	NA	NA
HDAC1	RPL7	NA	NA	NA	NA
HDAC1	EIF3E	NA	NA	NA	NA
HDAC1	CYC1	NA	NA	NA	NA
HDAC1	GPT	NA	NA	NA	NA
HDAC1	MTCH2	NA	NA	NA	NA
HDAC1	C11orf54	NA	NA	NA	NA
HDAC1	RPL30	NA	NA	NA	NA
HDAC1	CCT4	NA	NA	NA	NA
HDAC1	IMMT	NA	NA	NA	NA
HDAC1	HNRNPA3	NA	NA	NA	NA
HDAC1	TUBA4A	NA	NA	NA	NA
HDAC1	ACADVL	NA	NA	NA	NA
HDAC1	RPL38	NA	NA	NA	NA
HDAC1	ACOX1	NA	NA	NA	NA
HDAC1	FASN	NA	NA	NA	NA
HDAC1	GSS	NA	NA	NA	NA
HDAC1	USO1	NA	NA	NA	NA
HDAC1	PPA2	NA	NA	NA	NA
HDAC1	HADH	NA	NA	NA	NA
HDAC1	ANXA5	NA	NA	NA	NA
HDAC1	ESD	NA	NA	NA	NA
HDAC1	HSP90B1	NA	NA	NA	NA
HDAC1	ALDH2	NA	NA	NA	NA
HDAC1	GAMT	NA	NA	NA	NA
HDAC1	EEF2	NA	NA	NA	NA
HDAC1	TUBB4A	NA	NA	NA	NA
HDAC1	RPS28	NA	NA	NA	NA
HDAC1	PRKCSH	NA	NA	NA	NA
HDAC1	HNRNPL	NA	NA	NA	NA
HDAC1	TIMM50	NA	NA	NA	NA
HDAC1	PSMC4	NA	NA	NA	NA
HDAC1	RPL18	NA	NA	NA	NA
HDAC1	ALDH1B1	NA	NA	NA	NA
HDAC1	SEC61B	NA	NA	NA	NA
HDAC1	PSMB7	NA	NA	NA	NA
HDAC1	RPL35	NA	NA	NA	NA
HDAC1	RPL12	NA	NA	NA	NA
HDAC1	ASS1	NA	NA	NA	NA
HDAC1	CYCS	NA	NA	NA	NA
HDAC1	PSMA2	NA	NA	NA	NA
HDAC1	OGDH	NA	NA	NA	NA
HDAC1	MDH2	NA	NA	NA	NA
HDAC1	HSPB1	NA	NA	NA	NA
HDAC1	SLC25A13	NA	NA	NA	NA
HDAC1	NAMPT	NA	NA	NA	NA
HDAC1	SND1	NA	NA	NA	NA
HDAC1	GSTK1	NA	NA	NA	NA
HDAC1	PSMC6	NA	NA	NA	NA
HDAC1	DYNC1H1	NA	NA	NA	NA
HDAC1	MAP4	NA	NA	NA	NA
HDAC1	UQCRC1	NA	NA	NA	NA
HDAC1	IMPDH2	NA	NA	NA	NA
HDAC1	FLNB	NA	NA	NA	NA
HDAC1	COPG1	NA	NA	NA	NA
HDAC1	PCCB	NA	NA	NA	NA
HDAC1	COPB2	NA	NA	NA	NA
HDAC1	PSMD2	NA	NA	NA	NA
HDAC1	EIF4A2	NA	NA	NA	NA
HDAC1	EEF1G	NA	NA	NA	NA
HDAC1	RDX	NA	NA	NA	NA
HDAC1	DLAT	NA	NA	NA	NA
HDAC1	STT3A	NA	NA	NA	NA
HDAC1	SDHA	NA	NA	NA	NA
HDAC1	CMBL	NA	NA	NA	NA
HDAC1	NADK2	NA	NA	NA	NA
HDAC1	MCCC2	NA	NA	NA	NA
HDAC1	TBCA	NA	NA	NA	NA
HDAC1	RPS23	NA	NA	NA	NA
HDAC1	HINT1	NA	NA	NA	NA
HDAC1	SFXN1	NA	NA	NA	NA
HDAC1	CLTB	NA	NA	NA	NA
HDAC1	YWHAH	NA	NA	NA	NA
HDAC1	TST	NA	NA	NA	NA
HDAC1	MPST	NA	NA	NA	NA
HDAC1	CYB5R3	NA	NA	NA	NA
HDAC1	ACADM	NA	NA	NA	NA
HDAC1	DDAH1	NA	NA	NA	NA
HDAC1	ATP1A1	NA	NA	NA	NA
HDAC1	PHGDH	NA	NA	NA	NA
HDAC1	PKLR	NA	NA	NA	NA
HDAC1	TAGLN2	NA	NA	NA	NA
HDAC1	COPA	NA	NA	NA	NA
HDAC1	EPHX1	NA	NA	NA	NA
HDAC1	PITRM1	NA	NA	NA	NA
HDAC1	ECHDC3	NA	NA	NA	NA
HDAC1	VDAC2	NA	NA	NA	NA
HDAC1	PPIF	NA	NA	NA	NA
HDAC1	ECHS1	NA	NA	NA	NA
HDAC1	TUBB2A	NA	NA	NA	NA
HDAC1	ECI2	NA	NA	NA	NA
HDAC1	CLIC1	NA	NA	NA	NA
HDAC1	HSD17B8	NA	NA	NA	NA
HDAC1	RPL10A	NA	NA	NA	NA
HDAC1	HAGH	NA	NA	NA	NA
HDAC1	RPS2	NA	NA	NA	NA
HDAC1	TRAP1	NA	NA	NA	NA
HDAC1	UQCRC2	NA	NA	NA	NA
HDAC1	PRDX4	NA	NA	NA	NA
HDAC1	PGRMC1	NA	NA	NA	NA
HDAC1	NSDHL	NA	NA	NA	NA
HDAC1	SSR4	NA	NA	NA	NA
HDAC1	FLNA	NA	NA	NA	NA
HDAC1	RPL10	NA	NA	NA	NA
HDAC1	G6PD	NA	NA	NA	NA
HDAC1	PDIA3	NA	NA	NA	NA
HDAC1	SORD	NA	NA	NA	NA
HDAC1	GATM	NA	NA	NA	NA
HDAC1	ANXA2	NA	NA	NA	NA
HDAC2	AKR1C3	NA	NA	NA	NA
HDAC2	GDI2	NA	NA	NA	NA
HDAC2	ITGB1	NA	NA	NA	NA
HDAC2	HNRNPF	NA	NA	NA	NA
HDAC2	PPA1	NA	NA	NA	NA
HDAC2	PPIF	NA	NA	NA	NA
HDAC2	ANXA11	NA	NA	NA	NA
HDAC2	GLUD1	NA	NA	NA	NA
HDAC2	PDLIM1	NA	NA	NA	NA
HDAC2	GOT1	NA	NA	NA	NA
HDAC2	GSTO1	NA	NA	NA	NA
HDAC2	PRDX3	NA	NA	NA	NA
HDAC2	ACADSB	NA	NA	NA	NA
HDAC2	ECHS1	NA	NA	NA	NA
HDAC2	ACAA1	NA	NA	NA	NA
HDAC2	MAP4	NA	NA	NA	NA
HDAC2	UQCRC1	NA	NA	NA	NA
HDAC2	ACY1	NA	NA	NA	NA
HDAC2	RPL29	NA	NA	NA	NA
HDAC2	TKT	NA	NA	NA	NA
HDAC2	FLNB	NA	NA	NA	NA
HDAC2	SUCLG2	NA	NA	NA	NA
HDAC2	ATP6V1A	NA	NA	NA	NA
HDAC2	RPN1	NA	NA	NA	NA
HDAC2	COPB2	NA	NA	NA	NA
HDAC2	EIF4G1	NA	NA	NA	NA
HDAC2	EHHADH	NA	NA	NA	NA
HDAC2	TFRC	NA	NA	NA	NA
HDAC2	BDH1	NA	NA	NA	NA
HDAC2	DSTN	NA	NA	NA	NA
HDAC2	RRBP1	NA	NA	NA	NA
HDAC2	APMAP	NA	NA	NA	NA
HDAC2	CHMP4B	NA	NA	NA	NA
HDAC2	AHCY	NA	NA	NA	NA
HDAC2	GSS	NA	NA	NA	NA
HDAC2	TGM2	NA	NA	NA	NA
HDAC2	YWHAB	NA	NA	NA	NA
HDAC2	CTSZ	NA	NA	NA	NA
HDAC2	PSMA7	NA	NA	NA	NA
HDAC2	YWHAE	NA	NA	NA	NA
HDAC2	PFN1	NA	NA	NA	NA
HDAC2	ENO3	NA	NA	NA	NA
HDAC2	ASGR1	NA	NA	NA	NA
HDAC2	ACADVL	NA	NA	NA	NA
HDAC2	EIF4A1	NA	NA	NA	NA
HDAC2	RPL26	NA	NA	NA	NA
HDAC2	ALDH3A2	NA	NA	NA	NA
HDAC2	POLDIP2	NA	NA	NA	NA
HDAC2	VTN	NA	NA	NA	NA
HDAC2	RPL23A	NA	NA	NA	NA
HDAC2	PIPOX	NA	NA	NA	NA
HDAC2	RPL23	NA	NA	NA	NA
HDAC2	LASP1	NA	NA	NA	NA
HDAC2	JUP	NA	NA	NA	NA
HDAC2	ACLY	NA	NA	NA	NA
HDAC2	RAB5C	NA	NA	NA	NA
HDAC2	RPL27	NA	NA	NA	NA
HDAC2	SLC9A3R1	NA	NA	NA	NA
HDAC2	GALK1	NA	NA	NA	NA
HDAC2	ACOX1	NA	NA	NA	NA
HDAC2	FASN	NA	NA	NA	NA
HDAC2	PHB2	NA	NA	NA	NA
HDAC2	GPD1	NA	NA	NA	NA
HDAC2	KRT7	NA	NA	NA	NA
HDAC2	EIF4B	NA	NA	NA	NA
HDAC2	PA2G4	NA	NA	NA	NA
HDAC2	ESYT1	NA	NA	NA	NA
HDAC2	MYL6	NA	NA	NA	NA
HDAC2	CS	NA	NA	NA	NA
HDAC2	LRP1	NA	NA	NA	NA
HDAC2	SHMT2	NA	NA	NA	NA
HDAC2	TXNRD1	NA	NA	NA	NA
HDAC2	CORO1C	NA	NA	NA	NA
HDAC2	ATP2A2	NA	NA	NA	NA
HDAC2	ALDH2	NA	NA	NA	NA
HDAC2	PEBP1	NA	NA	NA	NA
HDAC2	ACADS	NA	NA	NA	NA
HDAC2	HPD	NA	NA	NA	NA
HDAC2	SNRPD3	NA	NA	NA	NA
HDAC2	NIPSNAP1	NA	NA	NA	NA
HDAC2	APOL2	NA	NA	NA	NA
HDAC2	MYH9	NA	NA	NA	NA
HDAC2	TST	NA	NA	NA	NA
HDAC2	MPST	NA	NA	NA	NA
HDAC2	LGALS1	NA	NA	NA	NA
HDAC2	RPL3	NA	NA	NA	NA
HDAC2	XRCC6	NA	NA	NA	NA
HDAC2	CYB5R3	NA	NA	NA	NA
HDAC2	TYMP	NA	NA	NA	NA
HDAC2	GATM	NA	NA	NA	NA
HDAC2	ANXA2	NA	NA	NA	NA
HDAC2	TPM1	NA	NA	NA	NA
HDAC2	CLPX	NA	NA	NA	NA
HDAC2	RPL4	NA	NA	NA	NA
HDAC2	PKM	NA	NA	NA	NA
HDAC2	ANPEP	NA	NA	NA	NA
HDAC2	IDH2	NA	NA	NA	NA
HDAC2	LETM1	NA	NA	NA	NA
HDAC2	WDR1	NA	NA	NA	NA
HDAC2	QDPR	NA	NA	NA	NA
HDAC2	SEC31A	NA	NA	NA	NA
HDAC2	MTTP	NA	NA	NA	NA
HDAC2	AIMP1	NA	NA	NA	NA
HDAC2	ANXA5	NA	NA	NA	NA
HDAC2	RPS3A	NA	NA	NA	NA
HDAC2	FGB	NA	NA	NA	NA
HDAC2	ETFDH	NA	NA	NA	NA
HDAC2	DECR2	NA	NA	NA	NA
HDAC2	HAGH	NA	NA	NA	NA
HDAC2	UQCRC2	NA	NA	NA	NA
HDAC2	QPRT	NA	NA	NA	NA
HDAC2	MVP	NA	NA	NA	NA
HDAC2	ALDOA	NA	NA	NA	NA
HDAC2	HP	NA	NA	NA	NA
HDAC2	RPL13	NA	NA	NA	NA
HDAC2	CYB5A	NA	NA	NA	NA
HDAC2	RPS7	NA	NA	NA	NA
HDAC2	HADHA	NA	NA	NA	NA
HDAC2	HADHB	NA	NA	NA	NA
HDAC2	LRPPRC	NA	NA	NA	NA
HDAC2	SPTBN1	NA	NA	NA	NA
HDAC2	MDH1	NA	NA	NA	NA
HDAC2	UGP2	NA	NA	NA	NA
HDAC2	ANXA4	NA	NA	NA	NA
HDAC2	CCT7	NA	NA	NA	NA
HDAC2	CAPG	NA	NA	NA	NA
HDAC2	ACTR3	NA	NA	NA	NA
HDAC2	DPP4	NA	NA	NA	NA
HDAC2	HIBCH	NA	NA	NA	NA
HDAC2	HSPD1	NA	NA	NA	NA
HDAC2	HSPE1	NA	NA	NA	NA
HDAC2	IDH1	NA	NA	NA	NA
HDAC2	CPS1	NA	NA	NA	NA
HDAC2	TUBA4A	NA	NA	NA	NA
HDAC2	PSMD1	NA	NA	NA	NA
HDAC2	LRRFIP1	NA	NA	NA	NA
HDAC2	HDLBP	NA	NA	NA	NA
HDAC2	CCT5	NA	NA	NA	NA
HDAC2	NADK2	NA	NA	NA	NA
HDAC2	NNT	NA	NA	NA	NA
HDAC2	MCCC2	NA	NA	NA	NA
HDAC2	GLRX	NA	NA	NA	NA
HDAC2	CAST	NA	NA	NA	NA
HDAC2	HSD17B4	NA	NA	NA	NA
HDAC2	HINT1	NA	NA	NA	NA
HDAC2	HSPA4	NA	NA	NA	NA
HDAC2	VDAC1	NA	NA	NA	NA
HDAC2	CTNNA1	NA	NA	NA	NA
HDAC2	ANXA6	NA	NA	NA	NA
HDAC2	ERGIC1	NA	NA	NA	NA
HDAC2	CLTB	NA	NA	NA	NA
HDAC2	HNRNPAB	NA	NA	NA	NA
HDAC2	CANX	NA	NA	NA	NA
HDAC2	SQSTM1	NA	NA	NA	NA
HDAC2	PRDX4	NA	NA	NA	NA
HDAC2	OTC	NA	NA	NA	NA
HDAC2	RPS4X	NA	NA	NA	NA
HDAC2	PGRMC1	NA	NA	NA	NA
HDAC2	SLC25A5	NA	NA	NA	NA
HDAC2	FLNA	NA	NA	NA	NA
HDAC2	G6PD	NA	NA	NA	NA
HDAC2	GNB1	NA	NA	NA	NA
HDAC2	PARK7	NA	NA	NA	NA
HDAC2	ENO1	NA	NA	NA	NA
HDAC2	H6PD	NA	NA	NA	NA
HDAC2	AGMAT	NA	NA	NA	NA
HDAC2	ALDH4A1	NA	NA	NA	NA
HDAC2	CAPZB	NA	NA	NA	NA
HDAC2	HNRNPR	NA	NA	NA	NA
HDAC2	HMGCL	NA	NA	NA	NA
HDAC2	NUDC	NA	NA	NA	NA
HDAC2	CAP1	NA	NA	NA	NA
HDAC2	RPS8	NA	NA	NA	NA
HDAC2	PRDX1	NA	NA	NA	NA
HDAC2	AKR1A1	NA	NA	NA	NA
HDAC2	CMPK1	NA	NA	NA	NA
HDAC2	SCP2	NA	NA	NA	NA
HDAC2	CPT2	NA	NA	NA	NA
HDAC2	PGM1	NA	NA	NA	NA
HDAC2	AK4	NA	NA	NA	NA
HDAC2	CRYZ	NA	NA	NA	NA
HDAC2	ACADM	NA	NA	NA	NA
HDAC2	PSMA5	NA	NA	NA	NA
HDAC2	CSDE1	NA	NA	NA	NA
HDAC2	PHGDH	NA	NA	NA	NA
HDAC2	FMO5	NA	NA	NA	NA
HDAC2	S100A6	NA	NA	NA	NA
HDAC2	TPM3	NA	NA	NA	NA
HDAC2	PKLR	NA	NA	NA	NA
HDAC2	LMNA	NA	NA	NA	NA
HDAC2	CCT3	NA	NA	NA	NA
HDAC2	HDGF	NA	NA	NA	NA
HDAC2	EPHX1	NA	NA	NA	NA
HDAC2	PARP1	NA	NA	NA	NA
HDAC2	HNRNPU	NA	NA	NA	NA
HDAC2	SCCPDH	NA	NA	NA	NA
HDAC2	PLIN2	NA	NA	NA	NA
HDAC2	VCP	NA	NA	NA	NA
HDAC2	TLN1	NA	NA	NA	NA
HDAC2	GRHPR	NA	NA	NA	NA
HDAC2	ALDH1B1	NA	NA	NA	NA
HDAC2	TJP2	NA	NA	NA	NA
HDAC2	HNRNPK	NA	NA	NA	NA
HDAC2	RAD23B	NA	NA	NA	NA
HDAC2	PTGR1	NA	NA	NA	NA
HDAC2	HSDL2	NA	NA	NA	NA
HDAC2	RAB14	NA	NA	NA	NA
HDAC2	GSN	NA	NA	NA	NA
HDAC2	PSMB7	NA	NA	NA	NA
HDAC2	HSPA5	NA	NA	NA	NA
HDAC2	SPTAN1	NA	NA	NA	NA
HDAC2	ASS1	NA	NA	NA	NA
HDAC2	TUBB4B	NA	NA	NA	NA
HDAC2	GAMT	NA	NA	NA	NA
HDAC2	RPS15	NA	NA	NA	NA
HDAC2	SGTA	NA	NA	NA	NA
HDAC2	C3	NA	NA	NA	NA
HDAC2	HNRNPM	NA	NA	NA	NA
HDAC2	PRKCSH	NA	NA	NA	NA
HDAC2	CALR	NA	NA	NA	NA
HDAC2	DNAJB1	NA	NA	NA	NA
HDAC2	TPM4	NA	NA	NA	NA
HDAC2	PEPD	NA	NA	NA	NA
HDAC2	GPI	NA	NA	NA	NA
HDAC2	ACTN4	NA	NA	NA	NA
HDAC2	ECH1	NA	NA	NA	NA
HDAC2	HNRNPL	NA	NA	NA	NA
HDAC2	RPS16	NA	NA	NA	NA
HDAC2	BLVRB	NA	NA	NA	NA
HDAC2	APOE	NA	NA	NA	NA
HDAC2	NAPA	NA	NA	NA	NA
HDAC2	RPL18	NA	NA	NA	NA
HDAC2	FTL	NA	NA	NA	NA
HDAC2	ETFB	NA	NA	NA	NA
HDAC2	RPS9	NA	NA	NA	NA
HDAC2	SLC27A5	NA	NA	NA	NA
HDAC2	PCK2	NA	NA	NA	NA
HDAC2	CFL2	NA	NA	NA	NA
HDAC2	SEC23A	NA	NA	NA	NA
HDAC2	PYGL	NA	NA	NA	NA
HDAC2	LGALS3	NA	NA	NA	NA
HDAC2	PSMA3	NA	NA	NA	NA
HDAC2	DHRS7	NA	NA	NA	NA
HDAC2	ACTN1	NA	NA	NA	NA
HDAC2	ALDH6A1	NA	NA	NA	NA
HDAC2	HSP90AA1	NA	NA	NA	NA
HDAC2	INF2	NA	NA	NA	NA
HDAC2	HNRNPA2B1	NA	NA	NA	NA
HDAC2	CCT6A	NA	NA	NA	NA
HDAC2	ASL	NA	NA	NA	NA
HDAC2	POR	NA	NA	NA	NA
HDAC2	HSPB1	NA	NA	NA	NA
HDAC2	SLC25A13	NA	NA	NA	NA
HDAC2	PMPCB	NA	NA	NA	NA
HDAC2	ZYX	NA	NA	NA	NA
HDAC2	CBR1	NA	NA	NA	NA
HDAC2	PFKL	NA	NA	NA	NA
HDAC2	FTCD	NA	NA	NA	NA
HDAC2	RPLP2	NA	NA	NA	NA
HDAC2	RPL27A	NA	NA	NA	NA
HDAC2	CAT	NA	NA	NA	NA
HDAC2	AHNAK	NA	NA	NA	NA
HDAC2	GANAB	NA	NA	NA	NA
HDAC2	PRDX5	NA	NA	NA	NA
